insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(72000,'1984',2020,'청운동','청운빌라',10,16,144.36,'4-35',11110,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(52000,'1999',2020,'대방동','타워맨션',10,6,132.53,'392-6',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33900,'2016',2020,'대방동','팰리스타운(411-7)',10,6,43.06,'411-7',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(41500,'2014',2020,'대방동','골든힐(391-319)',10,9,50,'391-319',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33000,'2002',2020,'대방동','수정타운-다',10,12,57.3,'415-22',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(36500,'1997',2020,'대방동','영진맨션2차',10,13,80.46,'391-234',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(42900,'2019',2020,'대방동','이레 홈캐슬',10,14,44.84,'389-37',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(42900,'2019',2020,'대방동','이레 홈캐슬',10,14,44.84,'389-37',11590,6,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33750,'2016',2020,'대방동','대방아트빌',10,14,37.78,'381-29',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26500,'2008',2020,'대방동','명성홈타워',10,17,43.42,'335-4',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(22300,'1995',2020,'대방동','석산',10,17,51.12,'391-249',11590,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(36900,'2002',2020,'대방동','삼성파크빌',10,17,71.68,'378-39',11590,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33000,'2016',2020,'대방동','팰리스타운(411-7)',10,19,43.06,'411-7',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(45000,'2019',2020,'대방동','샘솟는터',10,19,58.25,'375-11',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(30000,'2017',2020,'대방동','정원쉐르빌',10,19,34.35,'5-2',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(36500,'2002',2020,'대방동','한솔베스트빌',10,19,78.15,'378-26',11590,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20000,'2002',2020,'대방동','대성베스트빌',10,19,57.09,'378-34',11590,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(86700,'2002',2020,'대방동','중앙하이츠빌',10,23,36.17,'13-16',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26500,'2016',2020,'대방동','대방빌리지(387-27)',10,25,29.85,'387-27',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(49900,'2009',2020,'대방동','팰리스타운',10,28,74.79,'335-9',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(32700,'2002',2020,'대방동','성남하이츠빌 A동',10,31,64.37,'391-209',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(19800,'2002',2020,'신대방동','이주타운',10,7,64.56,'366-59',11590,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26000,'2013',2020,'신대방동','한길아트빌',10,8,29.96,'360-171',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(25000,'2012',2020,'신대방동','제이에스빌',10,8,16.56,'600-45',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(41000,'2012',2020,'신대방동','사랑가득햇살담뿍',10,9,22.36,'632-20',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(17600,'2007',2020,'신대방동','(599-16)',10,9,39.39,'599-16',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(15000,'2014',2020,'신대방동','수정하이츠빌III(364-81)',10,12,18.5,'364-81',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(41500,'2012',2020,'신대방동','멘토하우스',10,17,19.14,'616-15',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(17000,'1996',2020,'신대방동','현대빌라(366-31)',10,18,39.61,'366-31',11590,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(39600,'2019',2020,'신대방동','소노트리지움',10,20,42.69,'687-13',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(39300,'2019',2020,'신대방동','소노트리지움',10,20,42.69,'687-13',11590,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33000,'2012',2020,'신대방동','제이에스빌',10,23,15.32,'600-45',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(52000,'2012',2020,'신대방동','사랑가득햇살담뿍',10,23,33.48,'632-20',11590,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(34000,'2002',2020,'신대방동','동우맨션',10,24,61.78,'366-185',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26500,'1997',2020,'신대방동','현대빌라(366-24)',10,26,47.48,'366-24',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(34500,'1996',2020,'신대방동','금성빌라8차',10,30,73.53,'366-259',11590,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(31000,'2020',2020,'봉천동','더퍼스트빌리지',10,2,25.52,'1595-10',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26000,'1991',2020,'봉천동','범창빌라2차',10,5,65.61,'180-199',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(25500,'1993',2020,'봉천동','예원(196-202)',10,5,56.61,'196-202',11620,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(38000,'2018',2020,'봉천동','더빌',10,6,45.84,'41-383',11620,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26500,'1991',2020,'봉천동','범창빌라2차',10,6,65.61,'180-199',11620,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(19500,'2008',2020,'봉천동','성현빌',10,7,52.04,'41-120',11620,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(14000,'1996',2020,'봉천동','(1709-13)',10,7,56.3,'1709-13',11620,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(21000,'2013',2020,'봉천동','브라운하우스',10,7,28.34,'41-150',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(32000,'2015',2020,'봉천동','리버스타운3차',10,8,37.78,'100-184',11620,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(23500,'1996',2020,'봉천동','보람골든빌라',10,8,53.12,'180-347',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(65000,'1991',2020,'봉천동','(1-207)',10,10,50.33,'1-207',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33800,'2014',2020,'봉천동','그린빌(1692-15)',10,10,39.45,'1692-15',11620,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(29150,'2002',2020,'봉천동','백촌빌라',10,10,41.31,'924-7',11620,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(29500,'2020',2020,'봉천동','더좋은집',10,10,37.63,'180-243',11620,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(28700,'2003',2020,'봉천동','대양홈맨션',10,10,70.8,'673-150',11620,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(24000,'1994',2020,'봉천동','자성빌라',10,11,52.37,'196-295',11620,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26150,'2000',2020,'봉천동','(1710-2)',10,11,52.43,'1710-2',11620,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11000,'1992',2020,'봉천동','대영빌라',10,11,33.93,'100-264',11620,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(50000,'2019',2020,'봉천동','더 바움',10,12,57.98,'178-85',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(67000,'1991',2020,'봉천동','홍남빌라가동',10,12,30,'492-8',11620,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33500,'2014',2020,'봉천동','(1524-8)',10,12,58.91,'1524-8',11620,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(9500,'1991',2020,'봉천동','거림빌라',10,12,33.18,'635-443',11620,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6800,'1992',2020,'봉천동','(100-38)',10,13,24.99,'100-38',11620,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(22000,'2016',2020,'봉천동','현대팰리스(493-4)',10,13,29.85,'493-4',11620,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(45800,'2020',2020,'봉천동','수팰리스FT',10,13,41.11,'1535-52',11620,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(24800,'1996',2020,'봉천동','백조아트빌라',10,14,57.38,'180-348',11620,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12800,'1991',2020,'봉천동','이산빌라',10,15,46.2,'635-402',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26000,'2018',2020,'봉천동','베스트빌2',10,15,26.24,'649-75',11620,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(26000,'2017',2020,'봉천동','문성빌',10,16,29.06,'1578-33',11620,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11800,'1991',2020,'봉천동','성지빌라3차',10,17,29.46,'41-33',11620,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(28300,'1995',2020,'봉천동','수정빌라(196-111)',10,17,69.24,'196-111',11620,3,0,false,true);
